timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
96319768,1567042675161109,-1567042578845146,-1567042578845437,7585
96417637,1567042675258107,-1567042578843734,-1567042578845431,6500
96521520,1567042675362547,-1567042578844585,-1567042578845428,7090
96619743,1567042675460918,-1567042578844270,-1567042578845424,6155
96721559,1567042675562578,-1567042578844606,-1567042578845422,7147
96819742,1567042675660847,-1567042578844195,-1567042578845417,6145
96921615,1567042675761529,-1567042578844579,-1567042578845414,9302
97023834,1567042675861817,-1567042578844253,-1567042578845414,12534
97121690,1567042675962417,-1567042578844640,-1567042578845412,7801
97219731,1567042676060863,-1567042578844213,-1567042578845408,6131
97321612,1567042676162426,-1567042578844572,-1567042578845405,7490
97419720,1567042676260953,-1567042578844271,-1567042578845401,6048
97518113,1567042676359328,-1567042578844713,-1567042578845399,6756
97615831,1567042676457735,-1567042578844481,-1567042578845396,5120
97722743,1567042676564203,-1567042578846455,-1567042578845399,9955
97815935,1567042676659797,-1567042578845799,-1567042578845400,3849
97918711,1567042676759432,-1567042578844449,-1567042578845397,7429
98015752,1567042676857680,-1567042578844481,-1567042578845394,5071
98117949,1567042676959077,-1567042578844723,-1567042578845391,7164
98216765,1567042677060342,-1567042578846224,-1567042578845394,5268
98316758,1567042677159137,-1567042578845391,-1567042578845393,5998
98415743,1567042677257680,-1567042578844521,-1567042578845390,5142
98519852,1567042677361105,-1567042578844661,-1567042578845388,6781
98615030,1567042677459792,-1567042578846213,-1567042578845390,2792
98719120,1567042677563516,-1567042578847911,-1567042578845398,7005
98815030,1567042677659810,-1567042578846283,-1567042578845400,2888
98920755,1567042677762505,-1567042578844370,-1567042578845397,5212
99016791,1567042677860305,-1567042578845396,-1567042578845397,3726
99119760,1567042677961430,-1567042578845034,-1567042578845395,6692
99216116,1567042678060755,-1567042578846129,-1567042578845397,2944
99319736,1567042678160883,-1567042578845272,-1567042578845397,8224
99415029,1567042678259702,-1567042578846467,-1567042578845400,3472
99523172,1567042678364665,-1567042578845407,-1567042578845399,7802
99615130,1567042678459604,-1567042578846124,-1567042578845401,3274
99722760,1567042678563808,-1567042578845250,-1567042578845401,8377
99818762,1567042678660081,-1567042578844455,-1567042578845398,6244
99916747,1567042678761429,-1567042578846753,-1567042578845401,4114
100017751,1567042678859211,-1567042578843915,-1567042578845397,4873
100116055,1567042678960078,-1567042578845890,-1567042578845398,3707
100215913,1567042679060716,-1567042578846436,-1567042578845401,3238
100320736,1567042679161921,-1567042578845424,-1567042578845401,8453
100416751,1567042679258475,-1567042578843931,-1567042578845396,4383
100519767,1567042679361218,-1567042578845206,-1567042578845395,7484
100615950,1567042679459317,-1567042578844996,-1567042578845394,3237
100721035,1567042679562662,-1567042578845078,-1567042578845392,6876
100820741,1567042679661625,-1567042578844451,-1567042578845389,7114
100916976,1567042679761430,-1567042578846427,-1567042578845392,3922
101016528,1567042679860723,-1567042578845955,-1567042578845393,3499
101118730,1567042679962164,-1567042578846005,-1567042578845395,5120
101220875,1567042680061953,-1567042578844838,-1567042578845393,7501
101320701,1567042680162127,-1567042578845193,-1567042578845392,7514
101416508,1567042680259326,-1567042578845509,-1567042578845392,5153
101517039,1567042680361629,-1567042578846443,-1567042578845394,3684
101617702,1567042680459482,-1567042578844972,-1567042578845393,6360
101722738,1567042680564376,-1567042578846261,-1567042578845395,9223
101821591,1567042680662358,-1567042578844244,-1567042578845391,6932
101917568,1567042680762264,-1567042578846626,-1567042578845395,3839
102019754,1567042680861211,-1567042578844384,-1567042578845392,5832
102121442,1567042680961857,-1567042578844324,-1567042578845388,7796
102217715,1567042681059411,-1567042578844454,-1567042578845385,5494
102321176,1567042681162039,-1567042578844534,-1567042578845382,7320
102417732,1567042681259231,-1567042578844365,-1567042578845378,5711
102517713,1567042681359508,-1567042578845016,-1567042578845377,6420
102619721,1567042681460908,-1567042578844197,-1567042578845373,5998
102721748,1567042681565009,-1567042578847174,-1567042578845378,7799
102821753,1567042681662000,-1567042578843881,-1567042578845373,7246
102921138,1567042681762020,-1567042578844580,-1567042578845371,7375
103017738,1567042681859351,-1567042578844430,-1567042578845368,5613
103120747,1567042681962045,-1567042578845490,-1567042578845368,8360
103216735,1567042682058037,-1567042578844416,-1567042578845365,6204
103314240,1567042682158938,-1567042578846223,-1567042578845368,3028
103417963,1567042682259421,-1567042578844815,-1567042578845366,6692
103516704,1567042682359244,-1567042578845168,-1567042578845365,5234
103618697,1567042682459939,-1567042578844516,-1567042578845362,6526
103720696,1567042682563446,-1567042578846970,-1567042578845367,8417
103815744,1567042682657352,-1567042578844270,-1567042578845364,5303
103918378,1567042682759001,-1567042578844257,-1567042578845360,7246
104016719,1567042682857500,-1567042578843872,-1567042578845355,6155
104119857,1567042682961235,-1567042578844953,-1567042578845354,7118
104215378,1567042683058008,-1567042578844968,-1567042578845353,4653
104320712,1567042683161691,-1567042578845342,-1567042578845352,8704
104418765,1567042683259823,-1567042578844390,-1567042578845349,6643
104519320,1567042683362698,-1567042578845388,-1567042578845349,3999
104620737,1567042683461968,-1567042578843684,-1567042578845344,4884
104721833,1567042683564908,-1567042578846017,-1567042578845345,5857
104820741,1567042683662050,-1567042578843682,-1567042578845340,4723
104920709,1567042683761772,-1567042578845162,-1567042578845339,8176
105017691,1567042683859956,-1567042578844968,-1567042578845337,5385
105119758,1567042683961567,-1567042578845715,-1567042578845338,7790
105216011,1567042684060167,-1567042578846424,-1567042578845341,4515
105319994,1567042684163016,-1567042578845363,-1567042578845340,4658
105420710,1567042684262276,-1567042578843948,-1567042578845335,4727
105515981,1567042684360489,-1567042578846186,-1567042578845337,3333
105616136,1567042684460015,-1567042578845683,-1567042578845338,3588
105721755,1567042684564882,-1567042578847493,-1567042578845344,8694
105816088,1567042684660076,-1567042578845569,-1567042578845344,3141
105921882,1567042684763430,-1567042578846080,-1567042578845346,8824
106016126,1567042684857981,-1567042578843936,-1567042578845341,4141
106120726,1567042684962540,-1567042578845619,-1567042578845342,7583
106216139,1567042685060223,-1567042578846071,-1567042578845343,3951
106319953,1567042685162417,-1567042578845947,-1567042578845345,6945
106416756,1567042685258429,-1567042578844026,-1567042578845340,4679
106518708,1567042685360320,-1567042578844522,-1567042578845337,5796
106616764,1567042685460390,-1567042578845580,-1567042578845338,3886
106724849,1567042685565778,-1567042578846229,-1567042578845338,10594
106816731,1567042685660475,-1567042578845566,-1567042578845338,3622
106916859,1567042685761045,-1567042578846873,-1567042578845342,5353
107016950,1567042685860295,-1567042578845273,-1567042578845341,3835
107122712,1567042685963664,-1567042578845261,-1567042578845341,8595
107220749,1567042686060941,-1567042578844113,-1567042578845336,7818
107324805,1567042686166210,-1567042578847094,-1567042578845336,11372
107422751,1567042686263083,-1567042578845206,-1567042578845335,9724
107521944,1567042686362173,-1567042578844240,-1567042578845332,8000
107617744,1567042686460825,-1567042578845132,-1567042578845331,4074
107721841,1567042686562349,-1567042578844382,-1567042578845327,7724
107817769,1567042686661471,-1567042578845818,-1567042578845328,4211
107919749,1567042686760994,-1567042578845018,-1567042578845327,7524
108017653,1567042686857899,-1567042578843542,-1567042578845321,6571
108121544,1567042686962376,-1567042578844464,-1567042578845318,7242
108217644,1567042687058538,-1567042578844090,-1567042578845314,6370
108321628,1567042687162466,-1567042578844488,-1567042578845311,7278
108415865,1567042687257925,-1567042578844454,-1567042578845308,4760
108521765,1567042687362061,-1567042578844212,-1567042578845304,7810
108617751,1567042687460858,-1567042578845073,-1567042578845303,3898
108721920,1567042687562844,-1567042578844750,-1567042578845300,7625
108817529,1567042687661143,-1567042578845496,-1567042578845300,3743
108916703,1567042687758771,-1567042578845088,-1567042578845299,6010
109016734,1567042687857705,-1567042578843926,-1567042578845294,5887
109118224,1567042687961540,-1567042578846307,-1567042578845297,5961
109218424,1567042688062474,-1567042578847696,-1567042578845303,7269
109318152,1567042688159175,-1567042578844424,-1567042578845300,6780
109415815,1567042688259383,-1567042578845621,-1567042578845300,3996
109520712,1567042688361649,-1567042578845130,-1567042578845299,8364
109618714,1567042688460194,-1567042578845520,-1567042578845299,8055
109720768,1567042688561747,-1567042578845733,-1567042578845300,9486
109818737,1567042688660050,-1567042578845212,-1567042578845299,7776
109919089,1567042688761701,-1567042578845995,-1567042578845301,6743
110020746,1567042688861765,-1567042578843760,-1567042578845296,5461
110120775,1567042688962346,-1567042578843948,-1567042578845291,4726
110219080,1567042689060054,-1567042578844763,-1567042578845289,7557
110323251,1567042689163983,-1567042578844358,-1567042578845285,7231
110415049,1567042689259597,-1567042578846317,-1567042578845288,3515
110519843,1567042689360928,-1567042578845245,-1567042578845288,8294
110619737,1567042689460967,-1567042578844961,-1567042578845286,7439
110720741,1567042689564355,-1567042578847572,-1567042578845293,7892
110819228,1567042689659953,-1567042578844303,-1567042578845289,7135
110918773,1567042689762122,-1567042578846580,-1567042578845293,6439
111021724,1567042689862858,-1567042578844336,-1567042578845289,6376
111120705,1567042689962376,-1567042578844363,-1567042578845286,5363
111215911,1567042690060639,-1567042578846330,-1567042578845289,3180
111319855,1567042690161237,-1567042578845005,-1567042578845288,7222
111415868,1567042690260076,-1567042578845677,-1567042578845288,2916
111519863,1567042690361504,-1567042578845441,-1567042578845288,7578
111615848,1567042690459819,-1567042578845766,-1567042578845289,3568
111719954,1567042690563348,-1567042578846898,-1567042578845294,6987
111815926,1567042690659871,-1567042578845632,-1567042578845294,3350
111919745,1567042690761116,-1567042578844998,-1567042578845293,7223
112017712,1567042690858823,-1567042578843705,-1567042578845287,5167
112116087,1567042690959907,-1567042578845842,-1567042578845289,4021
112219967,1567042691064226,-1567042578847882,-1567042578845296,7225
112319960,1567042691161134,-1567042578844901,-1567042578845294,7430
112420756,1567042691260811,-1567042578843787,-1567042578845289,7443
112520357,1567042691361844,-1567042578844910,-1567042578845288,6824
112621021,1567042691461206,-1567042578844107,-1567042578845284,7820
112724660,1567042691564807,-1567042578845676,-1567042578845284,11051
112817714,1567042691659461,-1567042578844923,-1567042578845282,6328
112920768,1567042691761692,-1567042578844562,-1567042578845280,7249
113016659,1567042691859324,-1567042578845348,-1567042578845279,5344
113120349,1567042691961661,-1567042578844950,-1567042578845278,7257
113216835,1567042692060165,-1567042578846069,-1567042578845280,5455
113317872,1567042692160605,-1567042578845953,-1567042578845281,6406
113417712,1567042692259301,-1567042578844368,-1567042578845278,5538
113519725,1567042692360918,-1567042578845357,-1567042578845278,8307
113619754,1567042692460888,-1567042578844127,-1567042578845274,5965
113721718,1567042692563394,-1567042578846602,-1567042578845278,9822
113817920,1567042692660892,-1567042578845035,-1567042578845276,4096
113921716,1567042692761989,-1567042578844234,-1567042578845273,7898
114015753,1567042692859416,-1567042578845520,-1567042578845273,3693
114121410,1567042692961786,-1567042578844239,-1567042578845270,7643
114217712,1567042693059096,-1567042578844240,-1567042578845266,5691
114317809,1567042693160904,-1567042578846159,-1567042578845268,6106
114419749,1567042693261089,-1567042578844268,-1567042578845265,5834
114518720,1567042693360673,-1567042578845564,-1567042578845265,7198
114617746,1567042693460841,-1567042578845110,-1567042578845264,4002
114720734,1567042693561734,-1567042578845595,-1567042578845265,9168
114816696,1567042693659245,-1567042578845257,-1567042578845264,5393
114919735,1567042693760892,-1567042578845162,-1567042578845264,7988
115017961,1567042693859294,-1567042578844573,-1567042578845261,6459
115120742,1567042693961455,-1567042578844954,-1567042578845260,8461
115222950,1567042694065249,-1567042578847713,-1567042578845260,10821
115319736,1567042694161422,-1567042578845456,-1567042578845260,7519
115419749,1567042694260142,-1567042578844163,-1567042578845256,7513
115519834,1567042694360932,-1567042578845261,-1567042578845255,8305
115615339,1567042694459694,-1567042578846115,-1567042578845257,3493
115719527,1567042694563313,-1567042578847454,-1567042578845263,7315
115817744,1567042694660770,-1567042578846186,-1567042578845266,6296
115919820,1567042694761322,-1567042578844852,-1567042578845264,6673
116017702,1567042694859774,-1567042578844874,-1567042578845262,5582
116120729,1567042694961692,-1567042578844811,-1567042578845260,7673
116218745,1567042695059811,-1567042578844766,-1567042578845258,7379
116320747,1567042695161568,-1567042578845025,-1567042578845257,8387
116417730,1567042695260106,-1567042578844737,-1567042578845255,4699
116520798,1567042695362309,-1567042578844340,-1567042578845252,5626
116620730,1567042695463790,-1567042578845488,-1567042578845252,4835
116719412,1567042695563902,-1567042578847790,-1567042578845259,6577
116821752,1567042695662477,-1567042578845115,-1567042578845258,8758
