timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,pos_itow,fix_quality,sacc,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
239352980,0,307872048,1038586326,567032,526753,357838200,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.51,0,0,1.16,0.66999996,-0.65999997,0.66999996,-2.3486214,-239352980,6,1,18
239544265,0,307872057,1038586316,566941,526663,357838400,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.51,0,0,0.71999997,0.42,-0.52,0.26,-2.3486214,-239544265,6,1,18
239752203,0,307872063,1038586308,566800,526521,357838600,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.8499999,0,0,1.06,0.38,-0.24,0.96,-2.134632,-239752203,6,1,17
239939740,0,307872070,1038586305,566634,526355,357838800,0,0,0.0,0.0,0.009000001,0.008,0.79999995,2.02,0,0,1.37,0.39,-0.089999996,1.31,-1.81145,-239939740,6,1,16
240148932,0,307872076,1038586304,566448,526170,357839000,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.02,0,0,0.61,0.41,-0.07,0.44,-1.81145,-240148932,6,1,16
240357897,0,307872084,1038586306,566262,525983,357839200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.02,0,0,1.16,0.47,0.099999994,1.05,-1.3579702,-240357897,6,1,16
240543051,0,307872089,1038586307,566134,525856,357839400,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.78,0,0,0.26,0.11,0.049999997,0.22999999,-1.3579702,-240543051,6,1,15
240748655,0,307872089,1038586307,566065,525786,357839600,0,0,0.0,0.0,0.011000001,0.010000001,0.79999995,2.78,0,0,0.12,-0.03,-0.099999994,0.06,-1.3579702,-240748655,6,1,15
240957872,0,307872089,1038586306,566041,525763,357839800,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.54,0,0,0.19999999,0.0,-0.049999997,0.19,-1.3579702,-240957872,6,1,17
241149870,0,307872086,1038586303,566028,525749,357840000,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.54,0,0,0.31,-0.19,-0.17,0.16,-1.3579702,-241149870,6,1,17
241357604,0,307872085,1038586301,566010,525731,357840200,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.02,0,0,0.31,0.01,-0.16,0.26,-1.3579702,-241357604,6,1,16
241541869,0,307872086,1038586301,566023,525744,357840400,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.78,0,0,0.38,0.22999999,0.29,-0.02,-1.3579702,-241541869,6,1,15
241745869,0,307872086,1038586302,566034,525755,357840600,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.78,0,0,0.24,0.0,0.11,-0.21,-1.3579702,-241745869,6,1,15
241950966,0,307872086,1038586305,566029,525751,357840800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.78,0,0,0.14,0.049999997,-0.089999996,0.089999996,-1.3579702,-241950966,6,1,15
242135926,0,307872085,1038586306,566035,525757,357841000,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.78,0,0,0.14,-0.03,0.12,-0.07,-1.3579702,-242135926,6,1,15
242339048,0,307872085,1038586305,566024,525745,357841200,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.78,0,0,0.13,0.0,-0.02,0.12,-1.3579702,-242339048,6,1,15
242543093,0,307872085,1038586305,566019,525741,357841400,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.78,0,0,0.02,0.0,-0.02,0.0,-1.3579702,-242543093,6,1,15
242747172,0,307872085,1038586305,566026,525747,357841600,0,0,0.0,0.0,0.011000001,0.010000001,0.79999995,2.78,0,0,0.03,0.02,0.0,-0.01,-1.3579702,-242747172,6,1,15
242950971,0,307872085,1038586305,566024,525746,357841800,0,0,0.0,0.0,0.011000001,0.010000001,0.79999995,2.78,0,0,0.11,-0.049999997,-0.01,-0.089999996,-1.3579702,-242950971,6,1,15
243136022,0,307872087,1038586305,566040,525761,357842000,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.78,0,0,0.22999999,0.17999999,0.06,-0.13,-1.3579702,-243136022,6,1,14
243340865,0,307872086,1038586305,566016,525737,357842200,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.78,0,0,0.17,0.01,-0.02,0.17,-1.3579702,-243340865,6,1,14
243542418,0,307872085,1038586305,566021,525742,357842400,0,0,0.0,0.0,0.011000001,0.012,0.79999995,2.79,0,0,0.06,-0.06,0.0,0.0,-1.3579702,-243542418,6,1,13
243747071,0,307872086,1038586305,566013,525735,357842600,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.78,0,0,0.12,0.01,-0.01,0.12,-1.3579702,-243747071,6,1,15
243949867,0,307872086,1038586305,566008,525729,357842800,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.78,0,0,0.07,0.03,0.03,-0.049999997,-1.3579702,-243949867,6,1,15
244155986,0,307872086,1038586305,566011,525732,357843000,0,0,0.0,0.0,0.012,0.011000001,0.79999995,2.78,0,0,0.049999997,0.0,-0.03,0.04,-1.3579702,-244155986,6,1,15
244339302,0,307872085,1038586305,566033,525754,357843200,0,0,0.0,0.0,0.012,0.012,0.79999995,2.78,0,0,0.14,0.0,0.01,-0.14,-1.3579702,-244339302,6,1,14
244539937,0,307872084,1038586305,566024,525745,357843400,0,0,0.0,0.0,0.012,0.013,0.79999995,2.79,0,0,0.17,-0.06,-0.06,-0.14,-1.3579702,-244539937,6,1,13
244740920,0,307872085,1038586305,566020,525742,357843600,0,0,0.0,0.0,0.013,0.013,0.79999995,2.79,0,0,0.13,0.089999996,0.0,0.08,-1.3579702,-244740920,6,1,13
244943594,0,307872085,1038586305,566015,525736,357843800,0,0,0.0,0.0,0.013,0.013,0.79999995,2.79,0,0,0.04,-0.03,-0.02,0.01,-1.3579702,-244943594,6,1,13
245145868,0,307872085,1038586305,566010,525731,357844000,0,0,0.0,0.0,0.013,0.013,0.79999995,2.79,0,0,0.14999999,0.07,0.0,0.13,-1.3579702,-245145868,6,1,13
245348868,0,307872085,1038586306,566008,525730,357844200,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.099999994,0.03,0.01,-0.089999996,-1.3579702,-245348868,6,1,14
245552072,0,307872085,1038586306,566005,525726,357844400,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.049999997,0.03,0.0,-0.04,-1.3579702,-245552072,6,1,15
245736921,0,307872085,1038586306,566002,525723,357844600,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.07,-0.03,0.0,-0.06,-1.3579702,-245736921,6,1,15
245940228,0,307872085,1038586306,566001,525722,357844800,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.04,-0.02,0.01,0.03,-1.3579702,-245940228,6,1,15
246142950,0,307872085,1038586306,566004,525725,357845000,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.049999997,0.049999997,0.0,0.01,-1.3579702,-246142950,6,1,15
246347045,0,307872085,1038586306,566014,525735,357845200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.049999997,0.02,-0.02,-0.04,-1.3579702,-246347045,6,1,15
246553918,0,307872085,1038586306,566020,525741,357845400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.02,0,0,0.02,0.01,0.0,0.02,-1.3579702,-246553918,6,1,16
246738950,0,307872084,1038586306,566019,525740,357845600,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.02,0,0,0.11,-0.07,0.0,-0.08,-1.3579702,-246738950,6,1,16
246946952,0,307872085,1038586306,566014,525735,357845800,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.02,0,0,0.06,-0.02,-0.01,0.049999997,-1.3579702,-246946952,6,1,16
247157874,0,307872085,1038586306,566010,525731,357846000,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.54,0,0,0.04,0.03,-0.03,0.0,-1.3579702,-247157874,6,1,17
247345505,0,307872085,1038586306,566006,525728,357846200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.54,0,0,0.17999999,0.04,0.01,0.17999999,-1.3579702,-247345505,6,1,17
247553593,0,307872084,1038586306,566004,525725,357846400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.54,0,0,0.089999996,-0.01,0.01,-0.089999996,-1.3579702,-247553593,6,1,17
247738974,0,307872085,1038586306,566013,525734,357846600,0,0,0.0,0.0,0.009000001,0.008,0.79999995,1.54,0,0,0.049999997,0.04,0.0,0.02,-1.3579702,-247738974,6,1,17
247945702,0,307872084,1038586306,566011,525732,357846800,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.55,0,0,0.01,0.01,0.0,0.0,-1.3579702,-247945702,6,1,16
248149755,0,307872084,1038586306,566017,525739,357847000,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.55,0,0,0.089999996,-0.03,-0.02,-0.08,-1.3579702,-248149755,6,1,16
248353529,0,307872085,1038586306,566016,525737,357847200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.55,0,0,0.04,0.02,0.02,0.0,-1.3579702,-248353529,6,1,16
248538338,0,307872085,1038586306,566011,525732,357847400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,1.55,0,0,0.04,0.04,0.01,-0.01,-1.3579702,-248538338,6,1,16
248743358,0,307872085,1038586306,566010,525732,357847600,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.14999999,0.03,-0.01,-0.14999999,-1.3579702,-248743358,6,1,15
248947128,0,307872085,1038586306,566012,525733,357847800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.11,-0.04,-0.03,-0.089999996,-1.3579702,-248947128,6,1,15
249151973,0,307872085,1038586305,566002,525724,357848000,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.03,0.0,-0.02,0.02,-1.3579702,-249151973,6,1,15
249335931,0,307872085,1038586306,565998,525719,357848200,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.08,0.0,0.04,-0.07,-1.3579702,-249335931,6,1,15
249540969,0,307872085,1038586306,566009,525730,357848400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.049999997,0.0,0.02,0.04,-1.3579702,-249540969,6,1,15
249745869,0,307872084,1038586306,566007,525728,357848600,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.04,0.0,0.0,-0.04,-1.3579702,-249745869,6,1,15
249949928,0,307872085,1038586306,566006,525727,357848800,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.06,0.0,-0.02,0.06,-1.3579702,-249949928,6,1,14
250152912,0,307872084,1038586306,566008,525729,357849000,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.08,-0.04,0.0,-0.07,-1.3579702,-250152912,6,1,14
250335994,0,307872084,1038586306,566008,525729,357849200,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.089999996,0.07,-0.02,0.049999997,-1.3579702,-250335994,6,1,14
250536925,0,307872084,1038586306,566012,525733,357849400,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.06,0,0,0.12,-0.08,0.0,-0.089999996,-1.3579702,-250536925,6,1,13
250736907,0,307872085,1038586306,566004,525726,357849600,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.17,0.099999994,0.0,0.14,-1.3579702,-250736907,6,1,12
250936940,0,307872084,1038586306,566012,525733,357849800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.06,0,0,0.049999997,0.04,0.0,0.01,-1.3579702,-250936940,6,1,13
251137073,0,307872084,1038586306,566012,525734,357850000,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.09,0,0,0.07,-0.04,-0.01,-0.049999997,-1.3579702,-251137073,6,1,12
251339753,0,307872084,1038586306,566016,525737,357850200,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.09,0,0,0.12,0.03,0.02,-0.12,-1.3579702,-251339753,6,1,12
251539913,0,307872084,1038586306,566004,525725,357850400,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.08,0.0,0.02,0.07,-1.3579702,-251539913,6,1,12
251739846,0,307872084,1038586305,566000,525722,357850600,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.04,0.0,0.0,-0.04,-1.3579702,-251739846,6,1,12
251938952,0,307872084,1038586306,565997,525718,357850800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.17999999,0.01,0.04,0.17,-1.3579702,-251938952,6,1,12
252138952,0,307872084,1038586306,566006,525727,357851000,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.16,-0.06,-0.01,-0.14999999,-1.3579702,-252138952,6,1,12
252338948,0,307872085,1038586306,566005,525727,357851200,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.06,0.02,0.04,0.03,-1.3579702,-252338948,6,1,12
252537957,0,307872085,1038586306,566005,525726,357851400,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.07,0.04,0.0,0.049999997,-1.3579702,-252537957,6,1,12
252737320,0,307872085,1038586306,566003,525724,357851600,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.089999996,0.01,-0.02,0.08,-1.3579702,-252737320,6,1,12
252936056,0,307872085,1038586306,566002,525724,357851800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.09,0,0,0.0,0.0,0.0,0.0,-1.3579702,-252936056,6,1,12
253139107,0,307872084,1038586305,566003,525724,357852000,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.09,0,0,0.19,-0.08,-0.04,-0.17,-1.3579702,-253139107,6,1,12
253339079,0,307872085,1038586306,566009,525730,357852200,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.09,0,0,0.07,0.0,0.02,-0.06,-1.3579702,-253339079,6,1,12
253539068,0,307872085,1038586306,566006,525727,357852400,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.09,0,0,0.08,0.06,0.01,-0.04,-1.3579702,-253539068,6,1,12
253739031,0,307872085,1038586305,566004,525726,357852600,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.09,0,0,0.04,-0.02,-0.01,0.02,-1.3579702,-253739031,6,1,12
253941602,0,307872085,1038586306,566005,525726,357852800,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.06,0,0,0.13,0.01,0.02,-0.13,-1.3579702,-253941602,6,1,13
254142968,0,307872085,1038586306,566002,525723,357853000,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.06,0,0,0.04,-0.02,0.02,0.02,-1.3579702,-254142968,6,1,13
254343941,0,307872085,1038586306,566004,525725,357853200,0,0,0.0,0.0,0.011000001,0.012,0.79999995,2.06,0,0,0.07,0.01,0.0,-0.07,-1.3579702,-254343941,6,1,13
254546644,0,307872085,1038586306,565998,525720,357853400,0,0,0.0,0.0,0.011000001,0.012,0.79999995,2.06,0,0,0.16,-0.049999997,0.0,0.14999999,-1.3579702,-254546644,6,1,13
254747935,0,307872085,1038586306,565999,525720,357853600,0,0,0.0,0.0,0.011000001,0.012,0.79999995,2.06,0,0,0.01,0.0,0.01,0.0,-1.3579702,-254747935,6,1,13
254951096,0,307872085,1038586306,565999,525720,357853800,0,0,0.0,0.0,0.012,0.012,0.79999995,2.06,0,0,0.08,0.08,-0.01,-0.01,-1.3579702,-254951096,6,1,13
255155344,0,307872084,1038586306,566001,525722,357854000,0,0,0.0,0.0,0.012,0.013,0.79999995,2.06,0,0,0.02,-0.01,-0.01,0.01,-1.3579702,-255155344,6,1,13
255336947,0,307872084,1038586305,566002,525723,357854200,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.06,0,0,0.02,0.01,0.0,-0.01,-1.3579702,-255336947,6,1,13
255541923,0,307872084,1038586305,566004,525725,357854400,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.03,0.02,0.0,-0.01,-1.3579702,-255541923,6,1,14
255745870,0,307872084,1038586305,566001,525722,357854600,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.03,0.03,0.0,0.01,-1.3579702,-255745870,6,1,14
255951938,0,307872084,1038586305,565998,525720,357854800,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.06,0.04,0.0,0.03,-1.3579702,-255951938,6,1,14
256136920,0,307872084,1038586305,565997,525719,357855000,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.14999999,-0.03,-0.01,0.14,-1.3579702,-256136920,6,1,14
256343949,0,307872084,1038586305,565998,525719,357855200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.04,-0.04,0.0,0.0,-1.3579702,-256343949,6,1,15
256552973,0,307872084,1038586305,566001,525723,357855400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.049999997,0.04,0.01,-0.02,-1.3579702,-256552973,6,1,16
256740865,0,307872084,1038586305,566002,525723,357855600,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.03,-0.01,0.0,0.03,-1.3579702,-256740865,6,1,16
256948248,0,307872084,1038586305,566007,525728,357855800,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.03,0,0,0.13,0.049999997,0.01,-0.12,-1.3579702,-256948248,6,1,16
257157867,0,307872084,1038586305,566006,525727,357856000,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.03,0,0,0.11,-0.02,-0.02,-0.11,-1.3579702,-257157867,6,1,16
257345986,0,307872084,1038586305,566005,525726,357856200,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.03,0,0,0.03,0.02,0.01,0.02,-1.3579702,-257345986,6,1,16
257553915,0,307872085,1038586306,566000,525722,357856400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.08,0.03,0.01,-0.06,-1.3579702,-257553915,6,1,16
257741867,0,307872085,1038586306,565995,525717,357856600,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.08,0.04,0.02,-0.06,-1.3579702,-257741867,6,1,16
257947081,0,307872084,1038586306,565992,525713,357856800,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.14,-0.01,-0.01,-0.14,-1.3579702,-257947081,6,1,16
258155103,0,307872085,1038586305,565990,525711,357857000,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.04,0.02,-0.04,0.0,-1.3579702,-258155103,6,1,16
258342955,0,307872084,1038586306,565993,525715,357857200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.12,0.0,0.0,-0.12,-1.3579702,-258342955,6,1,16
258548865,0,307872084,1038586306,565993,525714,357857400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.04,-0.03,0.0,-0.02,-1.3579702,-258548865,6,1,16
258755914,0,307872085,1038586306,565998,525719,357857600,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.17999999,0.04,0.0,-0.17999999,-1.3579702,-258755914,6,1,16
258942969,0,307872084,1038586306,565999,525720,357857800,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.03,0,0,0.12,0.02,0.0,-0.12,-1.3579702,-258942969,6,1,16
259152009,0,307872084,1038586305,565996,525717,357858000,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.03,0,0,0.07,0.01,-0.01,-0.07,-1.3579702,-259152009,6,1,16
259335970,0,307872084,1038586305,565991,525712,357858200,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.03,0.0,-0.01,0.03,-1.3579702,-259335970,6,1,14
259541607,0,307872084,1038586306,565991,525712,357858400,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.03,0.03,0.01,0.0,-1.3579702,-259541607,6,1,14
259743920,0,307872084,1038586305,565992,525714,357858600,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.04,-0.04,-0.01,-0.01,-1.3579702,-259743920,6,1,14
259947048,0,307872084,1038586306,565995,525717,357858800,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.11,0.01,0.0,-0.11,-1.3579702,-259947048,6,1,14
260151928,0,307872084,1038586306,565992,525714,357859000,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.07,0.0,0.02,0.07,-1.3579702,-260151928,6,1,15
260335979,0,307872084,1038586305,565991,525712,357859200,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.099999994,-0.01,-0.01,0.099999994,-1.3579702,-260335979,6,1,15
260539942,0,307872084,1038586305,565991,525712,357859400,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.04,0.0,0.0,0.04,-1.3579702,-260539942,6,1,15
260748074,0,307872085,1038586306,565992,525713,357859600,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.01,0.0,0.01,0.0,-1.3579702,-260748074,6,1,15
260956047,0,307872085,1038586306,565993,525714,357859800,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.03,0,0,0.07,0.06,0.02,0.03,-1.3579702,-260956047,6,1,15
261140922,0,307872085,1038586305,565996,525717,357860000,0,0,0.0,0.0,0.010000001,0.009000001,0.79999995,2.03,0,0,0.07,0.0,-0.01,-0.06,-1.3579702,-261140922,6,1,15
261347233,0,307872084,1038586305,565991,525712,357860200,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.049999997,0.03,0.0,-0.04,-1.3579702,-261347233,6,1,14
261553983,0,307872085,1038586306,565992,525713,357860400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.06,-0.01,0.0,0.049999997,-1.3579702,-261553983,6,1,16
261740951,0,307872085,1038586306,565995,525716,357860600,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.08,0.0,0.0,-0.08,-1.3579702,-261740951,6,1,16
261947939,0,307872085,1038586306,565995,525716,357860800,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.08,0.04,0.02,-0.07,-1.3579702,-261947939,6,1,15
262152871,0,307872085,1038586306,565993,525714,357861000,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.03,0.0,-0.01,0.03,-1.3579702,-262152871,6,1,15
262339764,0,307872085,1038586306,565997,525718,357861200,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.04,-0.03,0.0,0.02,-1.3579702,-262339764,6,1,15
262547955,0,307872085,1038586306,565998,525720,357861400,0,0,0.0,0.0,0.009000001,0.009000001,0.79999995,2.03,0,0,0.02,0.0,0.0,0.02,-1.3579702,-262547955,6,1,15
262749975,0,307872085,1038586306,566002,525723,357861600,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.14999999,0.01,0.02,-0.14999999,-1.3579702,-262749975,6,1,14
262955752,0,307872084,1038586305,566000,525721,357861800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.01,-0.01,-0.01,0.0,-1.3579702,-262955752,6,1,14
263140867,0,307872085,1038586306,565997,525719,357862000,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.07,0.03,0.01,0.06,-1.3579702,-263140867,6,1,14
263345071,0,307872084,1038586305,565997,525718,357862200,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.0,0.0,0.0,0.0,-1.3579702,-263345071,6,1,14
263549868,0,307872084,1038586306,565993,525714,357862400,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.03,0.02,0.0,-0.02,-1.3579702,-263549868,6,1,14
263753512,0,307872084,1038586306,565999,525720,357862600,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.04,0.02,0.0,-0.03,-1.3579702,-263753512,6,1,14
263937873,0,307872084,1038586306,566000,525721,357862800,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.04,0.03,0.02,0.0,-1.3579702,-263937873,6,1,14
264140709,0,307872084,1038586306,566000,525721,357863000,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.089999996,-0.04,0.0,0.08,-1.3579702,-264140709,6,1,14
264342952,0,307872084,1038586306,565999,525720,357863200,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.03,0.02,0.0,-0.03,-1.3579702,-264342952,6,1,14
264547917,0,307872085,1038586306,565997,525719,357863400,0,0,0.0,0.0,0.009000001,0.010000001,0.79999995,2.03,0,0,0.08,0.03,-0.02,0.07,-1.3579702,-264547917,6,1,14
264750972,0,307872084,1038586306,565999,525721,357863600,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.02,0.0,0.0,-0.02,-1.3579702,-264750972,6,1,14
264953915,0,307872085,1038586306,566001,525723,357863800,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.07,0.06,0.03,0.0,-1.3579702,-264953915,6,1,14
265141437,0,307872085,1038586306,566001,525723,357864000,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.03,0.03,-0.01,0.01,-1.3579702,-265141437,6,1,14
265343906,0,307872085,1038586306,566000,525721,357864200,0,0,0.0,0.0,0.010000001,0.010000001,0.79999995,2.03,0,0,0.07,0.04,0.0,-0.06,-1.3579702,-265343906,6,1,14
265549474,0,307872085,1038586306,566000,525722,357864400,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.03,0,0,0.049999997,0.02,0.0,-0.049999997,-1.3579702,-265549474,6,1,14
265751918,0,307872084,1038586306,566001,525722,357864600,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.03,0,0,0.049999997,-0.02,0.0,-0.04,-1.3579702,-265751918,6,1,14
265936003,0,307872085,1038586306,566000,525722,357864800,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.03,0,0,0.089999996,0.0,0.0,0.089999996,-1.3579702,-265936003,6,1,14
266140950,0,307872085,1038586306,566003,525724,357865000,0,0,0.0,0.0,0.010000001,0.011000001,0.79999995,2.04,0,0,0.12,0.01,0.01,-0.12,-1.3579702,-266140950,6,1,14
266344983,0,307872085,1038586306,565996,525718,357865200,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.04,0,0,0.04,0.02,0.02,0.02,-1.3579702,-266344983,6,1,14
266548900,0,307872085,1038586306,565997,525719,357865400,0,0,0.0,0.0,0.011000001,0.011000001,0.79999995,2.04,0,0,0.06,0.04,-0.01,-0.04,-1.3579702,-266548900,6,1,14
266751935,0,307872084,1038586306,565998,525719,357865600,0,0,0.0,0.0,0.011000001,0.012,0.79999995,2.04,0,0,0.07,-0.03,-0.03,0.06,-1.3579702,-266751935,6,1,14
266936035,0,307872085,1038586306,565998,525720,357865800,0,0,0.0,0.0,0.011000001,0.012,0.79999995,2.04,0,0,0.06,0.02,0.0,-0.049999997,-1.3579702,-266936035,6,1,14
267141870,0,307872085,1038586306,566001,525722,357866000,0,0,0.0,0.0,0.011000001,0.012,0.79999995,2.03,0,0,0.099999994,0.01,0.01,-0.099999994,-1.3579702,-267141870,6,1,15
